parcel_id,gt_mask_ct,pred_mask_ct,mean_iou,p_50,r_50,p_70,r_70,p_90,r_90
191.0,11.0,33.0,0.41,0.15,0.45,0.12,0.36,0.09,0.27
192.0,22.0,45.0,0.52,0.27,0.55,0.22,0.45,0.11,0.23
193.0,20.0,47.0,0.29,0.13,0.3,0.13,0.3,0.0,0.0
194.0,27.0,39.0,0.28,0.18,0.26,0.15,0.22,0.08,0.11
195.0,29.0,56.0,0.58,0.34,0.66,0.3,0.59,0.18,0.34
196.0,22.0,67.0,0.7,0.25,0.77,0.24,0.73,0.06,0.18
197.0,22.0,49.0,0.51,0.24,0.55,0.24,0.55,0.12,0.27
198.0,22.0,79.0,0.46,0.14,0.5,0.13,0.45,0.05,0.18
199.0,12.0,59.0,0.62,0.14,0.67,0.1,0.5,0.02,0.08
200.0,4.0,24.0,0.48,0.08,0.5,0.04,0.25,0.0,0.0
201.0,19.0,63.0,0.43,0.16,0.53,0.06,0.21,0.02,0.05
202.0,17.0,60.0,0.55,0.18,0.65,0.13,0.47,0.05,0.18
203.0,23.0,47.0,0.25,0.13,0.26,0.09,0.17,0.04,0.09
204.0,3.0,34.0,0.76,0.09,1.0,0.06,0.67,0.0,0.0
205.0,7.0,59.0,0.65,0.1,0.86,0.07,0.57,0.02,0.14
206.0,33.0,65.0,0.42,0.25,0.48,0.22,0.42,0.06,0.12
207.0,34.0,89.0,0.46,0.2,0.53,0.15,0.38,0.04,0.12
208.0,7.0,186.0,0.41,0.01,0.29,0.01,0.29,0.01,0.14
209.0,13.0,197.0,0.4,0.04,0.54,0.02,0.23,0.01,0.08
210.0,19.0,83.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0
211.0,10.0,59.0,0.39,0.07,0.4,0.07,0.4,0.0,0.0
212.0,12.0,33.0,0.19,0.09,0.25,0.03,0.08,0.0,0.0
213.0,9.0,44.0,0.37,0.09,0.44,0.07,0.33,0.05,0.22
214.0,16.0,43.0,0.41,0.19,0.5,0.14,0.38,0.07,0.19
215.0,8.0,27.0,0.59,0.19,0.62,0.15,0.5,0.11,0.38
216.0,22.0,37.0,0.38,0.27,0.45,0.22,0.36,0.11,0.18
217.0,22.0,47.0,0.31,0.15,0.32,0.15,0.32,0.06,0.14
218.0,36.0,51.0,0.44,0.33,0.47,0.27,0.39,0.1,0.14
219.0,25.0,43.0,0.38,0.23,0.4,0.16,0.28,0.05,0.08
220.0,19.0,46.0,0.32,0.11,0.26,0.09,0.21,0.04,0.11
221.0,24.0,48.0,0.49,0.25,0.5,0.25,0.5,0.15,0.29
222.0,7.0,23.0,0.52,0.17,0.57,0.09,0.29,0.0,0.0
223.0,13.0,34.0,0.57,0.26,0.69,0.21,0.54,0.03,0.08
224.0,26.0,44.0,0.46,0.3,0.5,0.25,0.42,0.07,0.12
225.0,16.0,45.0,0.5,0.18,0.5,0.13,0.38,0.07,0.19
226.0,22.0,53.0,0.41,0.17,0.41,0.15,0.36,0.09,0.23
227.0,21.0,39.0,0.61,0.36,0.67,0.33,0.62,0.23,0.43
228.0,17.0,52.0,0.43,0.15,0.47,0.12,0.35,0.06,0.18
229.0,19.0,31.0,0.45,0.32,0.53,0.23,0.37,0.06,0.11
230.0,18.0,58.0,0.68,0.22,0.72,0.17,0.56,0.12,0.39
231.0,23.0,47.0,0.6,0.32,0.65,0.28,0.57,0.13,0.26
232.0,21.0,46.0,0.63,0.33,0.71,0.3,0.67,0.11,0.24
233.0,14.0,55.0,0.43,0.13,0.5,0.07,0.29,0.04,0.14
234.0,21.0,61.0,0.5,0.18,0.52,0.15,0.43,0.08,0.24
235.0,12.0,57.0,0.33,0.07,0.33,0.07,0.33,0.0,0.0
236.0,15.0,52.0,0.63,0.19,0.67,0.15,0.53,0.02,0.07
237.0,2.0,32.0,0.71,0.06,1.0,0.06,1.0,0.0,0.0
238.0,46.0,84.0,0.44,0.27,0.5,0.17,0.3,0.01,0.02
239.0,92.0,132.0,0.43,0.29,0.41,0.22,0.32,0.03,0.04
240.0,34.0,94.0,0.35,0.15,0.41,0.09,0.24,0.01,0.03
241.0,36.0,107.0,0.42,0.16,0.47,0.1,0.31,0.01,0.03
242.0,6.0,78.0,0.82,0.08,1.0,0.06,0.83,0.03,0.33
243.0,15.0,80.0,0.72,0.16,0.87,0.15,0.8,0.03,0.13
244.0,24.0,164.0,0.58,0.09,0.58,0.08,0.54,0.01,0.04
245.0,36.0,137.0,0.56,0.15,0.58,0.13,0.5,0.04,0.14
246.0,5.0,25.0,0.82,0.2,1.0,0.2,1.0,0.0,0.0
247.0,3.0,21.0,0.88,0.14,1.0,0.14,1.0,0.05,0.33
248.0,8.0,20.0,0.71,0.3,0.75,0.25,0.62,0.1,0.25
249.0,4.0,20.0,0.87,0.2,1.0,0.2,1.0,0.05,0.25
250.0,5.0,12.0,0.63,0.33,0.8,0.17,0.4,0.08,0.2
251.0,15.0,24.0,0.28,0.17,0.27,0.12,0.2,0.04,0.07
252.0,9.0,30.0,0.38,0.13,0.44,0.07,0.22,0.03,0.11
253.0,32.0,43.0,0.32,0.28,0.38,0.14,0.19,0.05,0.06
254.0,16.0,55.0,0.63,0.2,0.69,0.18,0.62,0.09,0.31
255.0,10.0,27.0,0.44,0.19,0.5,0.11,0.3,0.07,0.2
256.0,22.0,34.0,0.29,0.21,0.32,0.15,0.23,0.12,0.18
257.0,27.0,54.0,0.38,0.22,0.44,0.15,0.3,0.04,0.07
258.0,32.0,42.0,0.34,0.29,0.38,0.24,0.31,0.1,0.12
259.0,17.0,53.0,0.44,0.15,0.47,0.13,0.41,0.08,0.24
260.0,32.0,59.0,0.45,0.29,0.53,0.2,0.38,0.05,0.09
261.0,17.0,44.0,0.63,0.27,0.71,0.23,0.59,0.09,0.24
262.0,24.0,45.0,0.41,0.24,0.46,0.18,0.33,0.07,0.12
263.0,29.0,112.0,0.55,0.16,0.62,0.13,0.52,0.05,0.21
264.0,31.0,69.0,0.44,0.22,0.48,0.2,0.45,0.09,0.19
265.0,15.0,41.0,0.76,0.29,0.8,0.29,0.8,0.15,0.4
266.0,36.0,88.0,0.37,0.17,0.42,0.12,0.31,0.09,0.22
267.0,20.0,80.0,0.46,0.12,0.5,0.05,0.2,0.03,0.1
268.0,31.0,127.0,0.37,0.1,0.42,0.09,0.35,0.02,0.06
269.0,27.0,85.0,0.4,0.14,0.44,0.09,0.3,0.02,0.07
270.0,26.0,66.0,0.41,0.14,0.35,0.12,0.31,0.05,0.12
271.0,52.0,90.0,0.41,0.26,0.44,0.18,0.31,0.03,0.06
272.0,63.0,103.0,0.41,0.25,0.41,0.22,0.37,0.04,0.06
273.0,53.0,124.0,0.35,0.14,0.32,0.11,0.26,0.01,0.02
274.0,48.0,88.0,0.47,0.26,0.48,0.22,0.4,0.07,0.12
275.0,40.0,79.0,0.4,0.23,0.45,0.18,0.35,0.01,0.03
276.0,22.0,93.0,0.62,0.15,0.64,0.14,0.59,0.02,0.09
277.0,31.0,117.0,0.54,0.15,0.58,0.14,0.52,0.03,0.1
278.0,46.0,162.0,0.5,0.15,0.52,0.13,0.46,0.03,0.11
279.0,1.0,14.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0
280.0,6.0,19.0,0.58,0.21,0.67,0.21,0.67,0.11,0.33
281.0,1.0,6.0,0.85,0.17,1.0,0.17,1.0,0.0,0.0
282.0,2.0,17.0,0.86,0.12,1.0,0.12,1.0,0.0,0.0
283.0,8.0,24.0,0.47,0.17,0.5,0.17,0.5,0.08,0.25
284.0,13.0,34.0,0.3,0.12,0.31,0.12,0.31,0.03,0.08
285.0,13.0,21.0,0.15,0.1,0.15,0.05,0.08,0.0,0.0
286.0,8.0,22.0,0.38,0.14,0.38,0.14,0.38,0.05,0.12
287.0,14.0,33.0,0.61,0.3,0.71,0.24,0.57,0.09,0.21
288.0,20.0,53.0,0.71,0.28,0.75,0.28,0.75,0.11,0.3
289.0,19.0,43.0,0.38,0.19,0.42,0.14,0.32,0.05,0.11
290.0,31.0,49.0,0.5,0.33,0.52,0.31,0.48,0.22,0.35
291.0,28.0,58.0,0.57,0.31,0.64,0.31,0.64,0.14,0.29
292.0,34.0,125.0,0.47,0.14,0.53,0.12,0.44,0.01,0.03
293.0,13.0,91.0,0.67,0.11,0.77,0.1,0.69,0.02,0.15
294.0,23.0,66.0,0.6,0.24,0.7,0.18,0.52,0.14,0.39
295.0,16.0,150.0,0.32,0.03,0.31,0.03,0.31,0.02,0.19
296.0,42.0,69.0,0.52,0.33,0.55,0.3,0.5,0.1,0.17
297.0,47.0,66.0,0.56,0.47,0.66,0.38,0.53,0.14,0.19
298.0,53.0,115.0,0.41,0.2,0.43,0.15,0.32,0.03,0.08
299.0,62.0,107.0,0.44,0.26,0.45,0.17,0.29,0.03,0.05
300.0,27.0,85.0,0.5,0.16,0.52,0.14,0.44,0.05,0.15
301.0,30.0,73.0,0.43,0.18,0.43,0.14,0.33,0.04,0.1
302.0,17.0,121.0,0.52,0.08,0.59,0.07,0.47,0.04,0.29
303.0,51.0,92.0,0.31,0.17,0.31,0.15,0.27,0.02,0.04
304.0,45.0,91.0,0.42,0.24,0.49,0.13,0.27,0.02,0.04
305.0,23.0,64.0,0.4,0.16,0.43,0.14,0.39,0.06,0.17
306.0,28.0,78.0,0.36,0.15,0.43,0.09,0.25,0.01,0.04
307.0,47.0,90.0,0.38,0.21,0.4,0.11,0.21,0.04,0.09
308.0,5.0,25.0,0.38,0.12,0.6,0.04,0.2,0.0,0.0
309.0,2.0,10.0,0.52,0.1,0.5,0.0,0.0,0.0,0.0
310.0,6.0,10.0,0.46,0.3,0.5,0.3,0.5,0.2,0.33
311.0,16.0,42.0,0.43,0.17,0.44,0.14,0.38,0.02,0.06
312.0,18.0,38.0,0.31,0.16,0.33,0.13,0.28,0.08,0.17
313.0,15.0,31.0,0.43,0.23,0.47,0.19,0.4,0.06,0.13
314.0,2.0,16.0,0.41,0.06,0.5,0.06,0.5,0.0,0.0
315.0,1.0,18.0,0.57,0.06,1.0,0.0,0.0,0.0,0.0
316.0,15.0,42.0,0.7,0.31,0.87,0.24,0.67,0.02,0.07
317.0,42.0,72.0,0.51,0.32,0.55,0.28,0.48,0.07,0.12
318.0,28.0,50.0,0.38,0.24,0.43,0.16,0.29,0.06,0.11
319.0,28.0,38.0,0.38,0.32,0.43,0.29,0.39,0.16,0.21
320.0,23.0,45.0,0.51,0.29,0.57,0.27,0.52,0.11,0.22
321.0,73.0,91.0,0.36,0.33,0.41,0.24,0.3,0.01,0.01
322.0,25.0,47.0,0.42,0.28,0.52,0.17,0.32,0.04,0.08
323.0,40.0,83.0,0.37,0.19,0.4,0.14,0.3,0.02,0.05
324.0,26.0,59.0,0.5,0.22,0.5,0.22,0.5,0.05,0.12
325.0,34.0,57.0,0.46,0.32,0.53,0.26,0.44,0.09,0.15
326.0,18.0,76.0,0.56,0.14,0.61,0.09,0.39,0.01,0.06
327.0,27.0,92.0,0.6,0.2,0.67,0.15,0.52,0.08,0.26
328.0,11.0,120.0,0.32,0.03,0.27,0.03,0.27,0.01,0.09
329.0,20.0,52.0,0.32,0.13,0.35,0.1,0.25,0.06,0.15
330.0,38.0,75.0,0.39,0.2,0.39,0.19,0.37,0.13,0.26
331.0,31.0,72.0,0.32,0.14,0.32,0.08,0.19,0.03,0.06
332.0,49.0,85.0,0.42,0.28,0.49,0.2,0.35,0.06,0.1
333.0,43.0,85.0,0.34,0.19,0.37,0.11,0.21,0.04,0.07
334.0,8.0,47.0,0.46,0.09,0.5,0.09,0.5,0.06,0.38
335.0,1.0,25.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
336.0,16.0,35.0,0.42,0.2,0.44,0.14,0.31,0.06,0.12
337.0,9.0,34.0,0.42,0.12,0.44,0.09,0.33,0.0,0.0
338.0,14.0,27.0,0.4,0.26,0.5,0.19,0.36,0.07,0.14
339.0,2.0,16.0,0.9,0.12,1.0,0.12,1.0,0.06,0.5
340.0,1.0,10.0,0.95,0.1,1.0,0.1,1.0,0.1,1.0
341.0,8.0,24.0,0.68,0.25,0.75,0.25,0.75,0.17,0.5
342.0,3.0,22.0,0.87,0.14,1.0,0.14,1.0,0.05,0.33
343.0,17.0,36.0,0.54,0.31,0.65,0.22,0.47,0.11,0.24
344.0,15.0,37.0,0.71,0.32,0.8,0.32,0.8,0.14,0.33
345.0,8.0,34.0,0.73,0.18,0.75,0.15,0.62,0.12,0.5
346.0,6.0,20.0,0.16,0.05,0.17,0.0,0.0,0.0,0.0
347.0,2.0,30.0,0.44,0.03,0.5,0.03,0.5,0.0,0.0
348.0,1.0,23.0,0.78,0.04,1.0,0.04,1.0,0.0,0.0
349.0,1.0,15.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0
350.0,11.0,30.0,0.29,0.13,0.36,0.07,0.18,0.07,0.18
351.0,11.0,31.0,0.41,0.16,0.45,0.16,0.45,0.03,0.09
352.0,20.0,28.0,0.27,0.21,0.3,0.14,0.2,0.0,0.0
353.0,4.0,33.0,0.54,0.06,0.5,0.06,0.5,0.06,0.5
354.0,74.0,69.0,0.27,0.28,0.26,0.19,0.18,0.04,0.04
355.0,46.0,82.0,0.32,0.16,0.28,0.09,0.15,0.02,0.04
356.0,22.0,91.0,0.5,0.14,0.59,0.1,0.41,0.01,0.05
357.0,21.0,78.0,0.51,0.14,0.52,0.13,0.48,0.04,0.14
358.0,20.0,58.0,0.61,0.24,0.7,0.17,0.5,0.07,0.2
359.0,12.0,34.0,0.39,0.18,0.5,0.15,0.42,0.0,0.0
360.0,2.0,17.0,0.31,0.06,0.5,0.0,0.0,0.0,0.0
361.0,3.0,16.0,0.25,0.06,0.33,0.0,0.0,0.0,0.0
362.0,18.0,37.0,0.48,0.27,0.56,0.19,0.39,0.05,0.11
363.0,40.0,112.0,0.51,0.21,0.6,0.14,0.4,0.06,0.17
364.0,17.0,133.0,0.55,0.08,0.65,0.06,0.47,0.01,0.06
365.0,71.0,133.0,0.4,0.24,0.45,0.19,0.35,0.04,0.07
366.0,56.0,90.0,0.36,0.21,0.34,0.18,0.29,0.04,0.07
367.0,14.0,36.0,0.37,0.17,0.43,0.11,0.29,0.0,0.0
368.0,4.0,64.0,0.17,0.0,0.0,0.0,0.0,0.0,0.0
369.0,24.0,54.0,0.59,0.31,0.71,0.26,0.58,0.06,0.12
370.0,20.0,43.0,0.53,0.3,0.65,0.21,0.45,0.02,0.05
371.0,17.0,35.0,0.49,0.26,0.53,0.26,0.53,0.09,0.18
372.0,13.0,28.0,0.6,0.32,0.69,0.29,0.62,0.11,0.23
373.0,9.0,16.0,0.31,0.19,0.33,0.19,0.33,0.06,0.11
374.0,5.0,20.0,0.6,0.15,0.6,0.15,0.6,0.05,0.2
375.0,12.0,41.0,0.45,0.17,0.58,0.12,0.42,0.02,0.08
376.0,22.0,38.0,0.53,0.37,0.64,0.29,0.5,0.08,0.14
377.0,32.0,51.0,0.5,0.33,0.53,0.27,0.44,0.14,0.22
378.0,19.0,42.0,0.51,0.24,0.53,0.24,0.53,0.1,0.21
379.0,33.0,60.0,0.49,0.23,0.42,0.2,0.36,0.07,0.12
380.0,13.0,63.0,0.34,0.08,0.38,0.06,0.31,0.02,0.08
381.0,14.0,130.0,0.47,0.06,0.57,0.03,0.29,0.02,0.14
382.0,15.0,136.0,0.34,0.04,0.4,0.03,0.27,0.0,0.0
383.0,23.0,115.0,0.41,0.1,0.48,0.06,0.3,0.0,0.0
384.0,18.0,63.0,0.32,0.11,0.39,0.08,0.28,0.02,0.06
385.0,20.0,63.0,0.36,0.14,0.45,0.11,0.35,0.0,0.0
386.0,26.0,87.0,0.39,0.14,0.46,0.1,0.35,0.01,0.04
387.0,51.0,83.0,0.23,0.13,0.22,0.06,0.1,0.0,0.0
388.0,46.0,70.0,0.32,0.24,0.37,0.16,0.24,0.01,0.02
389.0,67.0,90.0,0.31,0.26,0.34,0.14,0.19,0.0,0.0
390.0,83.0,122.0,0.32,0.24,0.35,0.14,0.2,0.0,0.0
391.0,11.0,142.0,0.61,0.05,0.64,0.04,0.45,0.0,0.0
392.0,12.0,94.0,0.28,0.03,0.25,0.03,0.25,0.01,0.08
393.0,10.0,43.0,0.52,0.14,0.6,0.14,0.6,0.02,0.1
394.0,8.0,29.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0
395.0,2.0,11.0,0.48,0.09,0.5,0.09,0.5,0.09,0.5
396.0,1.0,27.0,0.58,0.04,1.0,0.0,0.0,0.0,0.0
397.0,26.0,65.0,0.58,0.29,0.73,0.2,0.5,0.02,0.04
398.0,27.0,87.0,0.44,0.14,0.44,0.13,0.41,0.0,0.0
399.0,65.0,121.0,0.28,0.13,0.25,0.09,0.17,0.01,0.02
400.0,57.0,104.0,0.5,0.31,0.56,0.23,0.42,0.05,0.09
401.0,66.0,108.0,0.33,0.2,0.33,0.15,0.24,0.05,0.08
402.0,28.0,81.0,0.27,0.07,0.21,0.01,0.04,0.0,0.0
403.0,48.0,72.0,0.36,0.24,0.35,0.18,0.27,0.01,0.02
404.0,42.0,78.0,0.29,0.15,0.29,0.12,0.21,0.03,0.05
405.0,51.0,81.0,0.3,0.21,0.33,0.16,0.25,0.01,0.02
406.0,41.0,59.0,0.28,0.24,0.34,0.15,0.22,0.03,0.05
407.0,18.0,67.0,0.36,0.1,0.39,0.09,0.33,0.03,0.11
408.0,24.0,57.0,0.13,0.05,0.12,0.05,0.12,0.0,0.0
409.0,12.0,46.0,0.18,0.04,0.17,0.04,0.17,0.0,0.0
410.0,28.0,39.0,0.27,0.21,0.29,0.18,0.25,0.0,0.0
411.0,23.0,65.0,0.52,0.23,0.65,0.15,0.43,0.03,0.09
412.0,18.0,72.0,0.23,0.04,0.17,0.01,0.06,0.0,0.0
413.0,14.0,44.0,0.51,0.16,0.5,0.16,0.5,0.05,0.14
414.0,9.0,59.0,0.2,0.02,0.11,0.02,0.11,0.0,0.0
415.0,11.0,76.0,0.23,0.04,0.27,0.04,0.27,0.0,0.0
416.0,6.0,77.0,0.69,0.05,0.67,0.04,0.5,0.03,0.33
417.0,8.0,80.0,0.59,0.07,0.75,0.05,0.5,0.01,0.12
418.0,13.0,74.0,0.25,0.05,0.31,0.05,0.31,0.0,0.0
419.0,12.0,65.0,0.21,0.05,0.25,0.03,0.17,0.02,0.08
420.0,8.0,61.0,0.59,0.08,0.62,0.08,0.62,0.02,0.12
421.0,18.0,68.0,0.44,0.13,0.5,0.1,0.39,0.01,0.06
422.0,18.0,65.0,0.51,0.17,0.61,0.12,0.44,0.03,0.11
423.0,15.0,45.0,0.28,0.11,0.33,0.04,0.13,0.02,0.07
424.0,18.0,83.0,0.34,0.06,0.28,0.06,0.28,0.02,0.11
425.0,83.0,84.0,0.2,0.19,0.19,0.12,0.12,0.01,0.01
426.0,67.0,77.0,0.23,0.21,0.24,0.13,0.15,0.0,0.0
427.0,24.0,57.0,0.37,0.16,0.38,0.14,0.33,0.02,0.04
428.0,22.0,53.0,0.52,0.23,0.55,0.23,0.55,0.04,0.09
429.0,24.0,66.0,0.28,0.11,0.29,0.06,0.17,0.02,0.04
430.0,14.0,63.0,0.21,0.05,0.21,0.0,0.0,0.0,0.0
431.0,7.0,30.0,0.28,0.03,0.14,0.03,0.14,0.0,0.0
432.0,37.0,81.0,0.54,0.28,0.62,0.2,0.43,0.11,0.24
433.0,66.0,121.0,0.32,0.19,0.35,0.15,0.27,0.02,0.03
434.0,44.0,87.0,0.48,0.29,0.57,0.22,0.43,0.07,0.14
435.0,54.0,99.0,0.35,0.2,0.37,0.17,0.31,0.02,0.04
436.0,63.0,86.0,0.34,0.3,0.41,0.21,0.29,0.02,0.03
437.0,46.0,90.0,0.49,0.26,0.5,0.23,0.46,0.06,0.11
438.0,5.0,70.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0
439.0,32.0,69.0,0.28,0.13,0.28,0.12,0.25,0.0,0.0
440.0,33.0,55.0,0.12,0.07,0.12,0.07,0.12,0.0,0.0
441.0,33.0,41.0,0.12,0.07,0.09,0.05,0.06,0.02,0.03
442.0,5.0,32.0,0.2,0.03,0.2,0.03,0.2,0.03,0.2
443.0,2.0,40.0,0.52,0.03,0.5,0.03,0.5,0.0,0.0
444.0,13.0,59.0,0.36,0.1,0.46,0.07,0.31,0.0,0.0
445.0,7.0,43.0,0.15,0.02,0.14,0.02,0.14,0.02,0.14
446.0,5.0,71.0,0.23,0.01,0.2,0.01,0.2,0.0,0.0
447.0,4.0,79.0,0.59,0.04,0.75,0.04,0.75,0.0,0.0
448.0,12.0,86.0,0.25,0.05,0.33,0.01,0.08,0.01,0.08
449.0,23.0,87.0,0.17,0.06,0.22,0.03,0.13,0.0,0.0
450.0,90.0,55.0,0.22,0.22,0.13,0.16,0.1,0.04,0.02
451.0,29.0,67.0,0.31,0.15,0.34,0.1,0.24,0.03,0.07
452.0,11.0,106.0,0.34,0.04,0.36,0.04,0.36,0.0,0.0
453.0,69.0,113.0,0.28,0.19,0.32,0.11,0.17,0.01,0.01
454.0,7.0,119.0,0.45,0.03,0.43,0.02,0.29,0.0,0.0
455.0,15.0,87.0,0.35,0.06,0.33,0.05,0.27,0.0,0.0
456.0,49.0,74.0,0.39,0.28,0.43,0.2,0.31,0.05,0.08
457.0,29.0,90.0,0.3,0.1,0.31,0.06,0.17,0.0,0.0
458.0,48.0,67.0,0.26,0.19,0.27,0.15,0.21,0.0,0.0
459.0,29.0,75.0,0.32,0.13,0.34,0.08,0.21,0.03,0.07
460.0,22.0,76.0,0.27,0.08,0.27,0.05,0.18,0.03,0.09
461.0,29.0,67.0,0.56,0.27,0.62,0.24,0.55,0.1,0.24
462.0,23.0,95.0,0.44,0.11,0.43,0.09,0.39,0.03,0.13
463.0,63.0,165.0,0.27,0.09,0.24,0.07,0.17,0.0,0.0
464.0,87.0,182.0,0.26,0.13,0.28,0.07,0.14,0.0,0.0
465.0,76.0,121.0,0.32,0.21,0.34,0.14,0.22,0.01,0.01
466.0,70.0,109.0,0.24,0.13,0.2,0.08,0.13,0.0,0.0
467.0,63.0,65.0,0.16,0.17,0.17,0.09,0.1,0.02,0.02
468.0,18.0,65.0,0.49,0.15,0.56,0.09,0.33,0.0,0.0
469.0,68.0,96.0,0.4,0.29,0.41,0.24,0.34,0.02,0.03
470.0,54.0,127.0,0.13,0.06,0.13,0.04,0.09,0.01,0.02
471.0,81.0,93.0,0.22,0.19,0.22,0.11,0.12,0.02,0.02
472.0,36.0,83.0,0.34,0.16,0.36,0.12,0.28,0.01,0.03
473.0,10.0,49.0,0.64,0.16,0.8,0.14,0.7,0.06,0.3
474.0,10.0,45.0,0.23,0.0,0.0,0.0,0.0,0.0,0.0
475.0,80.0,74.0,0.34,0.38,0.35,0.27,0.25,0.07,0.06
476.0,70.0,64.0,0.24,0.3,0.27,0.2,0.19,0.03,0.03
477.0,48.0,59.0,0.3,0.2,0.25,0.15,0.19,0.05,0.06
478.0,36.0,62.0,0.22,0.13,0.22,0.1,0.17,0.02,0.03
479.0,21.0,63.0,0.53,0.19,0.57,0.16,0.48,0.05,0.14
480.0,13.0,95.0,0.4,0.06,0.46,0.04,0.31,0.01,0.08
481.0,40.0,56.0,0.23,0.18,0.25,0.09,0.12,0.0,0.0
482.0,21.0,40.0,0.25,0.1,0.19,0.1,0.19,0.0,0.0
483.0,28.0,102.0,0.33,0.1,0.36,0.07,0.25,0.0,0.0
484.0,76.0,75.0,0.28,0.29,0.29,0.23,0.22,0.03,0.03
485.0,33.0,78.0,0.32,0.15,0.36,0.09,0.21,0.0,0.0
486.0,54.0,74.0,0.35,0.26,0.35,0.22,0.3,0.05,0.07
487.0,45.0,71.0,0.4,0.3,0.47,0.23,0.36,0.06,0.09
488.0,26.0,81.0,0.49,0.17,0.54,0.17,0.54,0.0,0.0
489.0,36.0,64.0,0.22,0.09,0.17,0.08,0.14,0.03,0.06
490.0,21.0,85.0,0.24,0.07,0.29,0.02,0.1,0.0,0.0
491.0,34.0,55.0,0.29,0.18,0.29,0.15,0.24,0.04,0.06
492.0,45.0,89.0,0.26,0.13,0.27,0.08,0.16,0.02,0.04
493.0,48.0,84.0,0.33,0.21,0.38,0.13,0.23,0.04,0.06
494.0,44.0,67.0,0.4,0.3,0.45,0.18,0.27,0.04,0.07
495.0,38.0,50.0,0.24,0.24,0.32,0.08,0.11,0.0,0.0
496.0,58.0,94.0,0.23,0.13,0.21,0.11,0.17,0.01,0.02
497.0,19.0,85.0,0.41,0.11,0.47,0.06,0.26,0.02,0.11
498.0,24.0,69.0,0.44,0.16,0.46,0.14,0.42,0.04,0.12
499.0,26.0,42.0,0.46,0.33,0.54,0.26,0.42,0.17,0.27
500.0,24.0,95.0,0.33,0.09,0.38,0.07,0.29,0.03,0.12
501.0,39.0,138.0,0.37,0.11,0.38,0.09,0.31,0.01,0.03
502.0,37.0,87.0,0.38,0.17,0.41,0.11,0.27,0.01,0.03
503.0,37.0,101.0,0.43,0.19,0.51,0.12,0.32,0.04,0.11
504.0,33.0,70.0,0.33,0.19,0.39,0.11,0.24,0.03,0.06
505.0,32.0,46.0,0.18,0.11,0.16,0.09,0.12,0.0,0.0
506.0,36.0,106.0,0.23,0.08,0.25,0.05,0.14,0.0,0.0
507.0,74.0,64.0,0.3,0.33,0.28,0.23,0.2,0.02,0.01
508.0,14.0,25.0,0.09,0.04,0.07,0.04,0.07,0.0,0.0
509.0,36.0,52.0,0.34,0.25,0.36,0.23,0.33,0.02,0.03
510.0,23.0,55.0,0.43,0.2,0.48,0.18,0.43,0.04,0.09
511.0,60.0,64.0,0.4,0.41,0.43,0.3,0.32,0.06,0.07
512.0,38.0,46.0,0.48,0.46,0.55,0.37,0.45,0.17,0.21
513.0,20.0,35.0,0.46,0.31,0.55,0.23,0.4,0.09,0.15
514.0,22.0,58.0,0.52,0.21,0.55,0.17,0.45,0.05,0.14
515.0,24.0,61.0,0.52,0.25,0.62,0.18,0.46,0.03,0.08
516.0,39.0,58.0,0.28,0.22,0.33,0.12,0.18,0.05,0.08
517.0,25.0,79.0,0.5,0.18,0.56,0.14,0.44,0.01,0.04
518.0,49.0,64.0,0.29,0.25,0.33,0.19,0.24,0.03,0.04
519.0,48.0,62.0,0.37,0.31,0.4,0.21,0.27,0.05,0.06
520.0,15.0,61.0,0.51,0.15,0.6,0.11,0.47,0.02,0.07
521.0,31.0,68.0,0.32,0.15,0.32,0.1,0.23,0.04,0.1
522.0,30.0,42.0,0.42,0.33,0.47,0.29,0.4,0.12,0.17
523.0,36.0,44.0,0.38,0.36,0.44,0.32,0.39,0.11,0.14
524.0,13.0,36.0,0.47,0.19,0.54,0.14,0.38,0.11,0.31
525.0,17.0,50.0,0.43,0.14,0.41,0.12,0.35,0.08,0.24
526.0,24.0,50.0,0.32,0.14,0.29,0.12,0.25,0.06,0.12
527.0,49.0,50.0,0.23,0.22,0.22,0.18,0.18,0.06,0.06
528.0,45.0,70.0,0.4,0.27,0.42,0.2,0.31,0.04,0.07
529.0,31.0,71.0,0.33,0.17,0.39,0.14,0.32,0.0,0.0
530.0,64.0,71.0,0.24,0.21,0.23,0.13,0.14,0.01,0.02
531.0,29.0,45.0,0.38,0.24,0.38,0.16,0.24,0.0,0.0
532.0,75.0,78.0,0.26,0.29,0.31,0.24,0.25,0.01,0.01
533.0,72.0,62.0,0.3,0.32,0.28,0.18,0.15,0.0,0.0
534.0,24.0,73.0,0.51,0.18,0.54,0.15,0.46,0.05,0.17
535.0,33.0,72.0,0.35,0.18,0.39,0.12,0.27,0.01,0.03
536.0,31.0,73.0,0.4,0.19,0.45,0.16,0.39,0.04,0.1
537.0,25.0,98.0,0.64,0.19,0.76,0.18,0.72,0.03,0.12
538.0,26.0,94.0,0.39,0.1,0.35,0.09,0.31,0.01,0.04
